model,ade_all,ade_slight,ade_straight,ade_turn,ade_uturn,fde_all,rot_deg,trans_frac
tokens9,0.6102826855768944,0.5805347696045015,0.4988222593483661,0.7712886513995402,0.8876342068183912,1.0047245164305187,0.0,0.0
tokens9,0.6112988913876188,0.5815914333238106,0.4976505310846478,0.775344503061338,0.8918609151182926,1.0074061301080737,20.0,0.06
tokens9,0.6462788161417249,0.6175640932232404,0.5329325112221845,0.8099342626875097,0.9215676811051695,1.0963857087250664,40.0,0.12
tokens9,0.726014553651125,0.7081424673128862,0.6235997738819963,0.8669090090195338,0.976468867533011,1.2839546581805343,60.0,0.18
tokens9,0.8313280463019251,0.8289556927989917,0.7495854188730833,0.9343626537828734,1.02891038450068,1.5152169685842813,80.0,0.24
