model,ade_all,ade_slight,ade_straight,ade_turn,ade_uturn,fde_all,rot_deg,trans_frac
full_p0,0.6158049823783993,0.5895134921122855,0.5008133185860543,0.7849182454383734,0.8644070969256636,1.0108823127015412,0.0,0.0
full_p0,0.6138365446181779,0.5864247088033783,0.4979036909684767,0.788249788546201,0.8465745846600565,1.007888675445133,10.0,0.03
full_p0,0.6193032050572991,0.5904084953132612,0.501381183351076,0.7954854159463536,0.8676785739929709,1.0194455743702688,20.0,0.06
full_p0,0.6335869744033488,0.6019166504084802,0.5165233895215169,0.8087285032236214,0.8927356163932852,1.054440840615867,30.0,0.09
full_p0,0.6601623930443282,0.6291500383501878,0.5475569674250034,0.8289852480003328,0.9100173241267465,1.1207505961718816,40.0,0.12
full_p0,0.7471438352491335,0.7194635027314911,0.651727678022264,0.8877691082701539,0.9791200024216142,1.3227572091273416,60.0,0.18
full_p0,0.8490600553584351,0.8304173625688837,0.773385729190323,0.9538832316344434,1.0554713285336756,1.5462770304456106,80.0,0.24
